code_bss,urn_bss,date_mesure,timestamp_mesure,niveau_nappe_eau,mode_obtention,statut,qualification,code_continuite,nom_continuite,code_producteur,nom_producteur,code_nature_mesure,nom_nature_mesure,profondeur_nappe
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1973-04-10,103248000000,139.38,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.35
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1973-04-17,103852800000,139.43,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.3
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1973-04-24,104457600000,139.46,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.27
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1973-05-02,105148800000,139.55,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.18
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1973-05-08,105667200000,139.9,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.83
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1973-05-15,106272000000,140.04,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.69
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1973-05-22,106876800000,139.96,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.77
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1973-05-29,107481600000,139.96,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.77
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1973-06-05,108086400000,139.96,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.77
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1973-06-12,108691200000,139.91,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.82
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1973-06-19,109296000000,139.9,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.83
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1973-06-26,109900800000,140.23,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.5
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1973-07-03,110505600000,140.16,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.57
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1973-07-10,111110400000,140.09,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.64
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1973-07-17,111715200000,139.97,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.76
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1973-07-24,112320000000,140.09,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.64
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1973-07-31,112924800000,140.22,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.51
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1973-08-07,113529600000,140.09,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.64
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1973-08-14,114134400000,139.96,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.77
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1973-08-21,114739200000,139.85,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.88
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1973-08-29,115430400000,139.72,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.01
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1973-09-04,115948800000,139.7,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.03
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1973-09-11,116553600000,139.63,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.1
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1973-09-18,117158400000,139.7,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.03
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1973-09-25,117763200000,139.57,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.16
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1973-10-01,118281600000,139.53,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.2
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1973-10-09,118972800000,139.55,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.18
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1973-10-16,119577600000,139.65,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.08
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1973-10-23,120182400000,139.65,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.08
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1973-10-30,120787200000,139.55,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.18
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1973-11-06,121392000000,139.41,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.32
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1973-11-13,121996800000,139.4,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.33
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1973-11-20,122601600000,139.61,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.12
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1973-11-27,123206400000,139.51,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.22
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1973-12-04,123811200000,139.4,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.33
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1973-12-11,124416000000,139.63,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.1
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1973-12-18,125020800000,139.6,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.13
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1973-12-27,125798400000,139.47,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.26
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1974-01-02,126316800000,139.4,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.33
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1974-01-08,126835200000,139.32,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.41
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1974-01-15,127440000000,139.32,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.41
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1974-01-22,128044800000,139.47,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.26
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1974-01-29,128649600000,139.39,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.34
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1974-02-05,129254400000,139.36,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.37
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1974-02-12,129859200000,139.53,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.2
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1974-02-19,130464000000,139.48,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.25
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1974-02-26,131068800000,139.44,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.29
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1974-03-05,131673600000,139.35,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.38
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1974-03-12,132278400000,139.25,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.48
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1974-03-19,132883200000,139.4,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.33
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1974-03-26,133488000000,139.53,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.2
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1974-04-02,134092800000,139.53,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.2
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1974-04-09,134697600000,139.51,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.22
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1974-04-16,135302400000,139.44,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.29
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1974-04-23,135907200000,139.41,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.32
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1974-04-30,136512000000,139.39,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.34
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1974-05-07,137116800000,139.44,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.29
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1974-05-14,137721600000,139.49,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.24
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1974-05-21,138326400000,139.5,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.23
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1974-05-28,138931200000,139.56,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.17
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1974-06-04,139536000000,139.68,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,4.05
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1974-06-11,140140800000,139.96,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.77
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1974-06-18,140745600000,139.86,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.87
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1974-06-25,141350400000,139.84,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.89
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1974-07-02,141955200000,139.95,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.78
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1974-07-30,144374400000,140.01,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,1,Point initial,40494388800036,APRONA (40494388800036),,,3.72
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1974-08-06,144979200000,139.9,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.83
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1974-08-13,145584000000,139.9,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.83
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1974-08-20,146188800000,139.85,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.88
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1974-08-27,146793600000,139.84,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.89
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1974-09-03,147398400000,139.81,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.92
02723X0098/245A1,http://services.ades.eaufrance.fr/pointeau/02723X0098/245A1,1974-09-10,148003200000,139.76,Valeur mesurée,Donnée contrôlée niveau 1,Correcte,2,Point lié au point précédent,40494388800036,APRONA (40494388800036),,,3.97
